timestamp,city,club,address,occupancy
2026-04-04T00:40:51Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-04T00:40:51Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,100
2026-04-04T00:40:51Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-04T00:40:51Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-04-04T00:40:51Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-04-04T00:40:51Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-04T00:40:51Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-04T00:40:51Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,100
2026-04-04T00:40:51Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-04-04T00:40:51Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-04T00:40:51Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-04T00:40:51Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,0
2026-04-04T00:40:51Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-04T01:13:19Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,0
2026-04-04T01:13:19Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,100
2026-04-04T01:13:19Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-04T01:13:19Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-04-04T01:13:19Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-04-04T01:13:19Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-04T01:13:19Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-04-04T01:13:19Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-04T01:13:19Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,100
2026-04-04T01:13:19Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-04T01:13:19Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-04T01:13:19Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-04-04T01:13:19Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-04T01:13:19Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-04T01:13:19Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-04-04T01:13:19Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-04T01:13:19Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,100
2026-04-04T01:13:19Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-04T02:00:27Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,0
2026-04-04T02:00:27Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,100
2026-04-04T02:00:27Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-04T02:00:27Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-04T02:00:27Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-04T02:00:27Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-04-04T02:00:27Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-04-04T02:00:27Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-04T02:00:27Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-04-04T02:00:27Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-04-04T02:00:27Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-04T02:00:27Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-04T02:00:27Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-04T02:00:27Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-04-04T02:00:27Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-04-04T02:00:27Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-04T02:00:27Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,100
2026-04-04T02:00:27Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-04T03:16:39Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-04-04T03:16:39Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-04-04T03:16:39Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-04T03:16:39Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-04T03:16:39Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-04T03:16:39Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,3
2026-04-04T03:16:39Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,2
2026-04-04T03:16:39Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-04-04T03:16:39Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-04T03:16:39Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-04T03:16:39Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-04-04T04:17:52Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-04-04T04:17:52Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,4
2026-04-04T04:17:52Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-04-04T04:17:52Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,2
2026-04-04T04:17:52Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,3
2026-04-04T04:17:52Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,10
2026-04-04T04:17:52Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,2
2026-04-04T04:17:52Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,3
2026-04-04T04:17:52Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,3
2026-04-04T04:17:52Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,3
2026-04-04T04:17:52Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-04-04T04:17:52Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-04-04T04:17:52Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-04-04T04:17:52Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,2
2026-04-04T04:17:52Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,4
2026-04-04T04:17:52Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-04-04T04:17:52Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-04T04:17:52Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,2
2026-04-04T05:05:47Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,3
2026-04-04T05:05:47Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,6
2026-04-04T05:05:47Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,4
2026-04-04T05:05:47Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,3
2026-04-04T05:05:47Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,4
2026-04-04T05:05:47Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,13
2026-04-04T05:05:47Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,6
2026-04-04T05:05:47Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,5
