timestamp,city,club,address,occupancy
2026-04-19T01:00:39Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-19T01:00:39Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-19T01:00:39Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-04-19T01:00:39Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-04-19T01:00:39Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-19T01:00:39Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-19T01:00:39Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-19T01:00:39Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-04-19T01:00:39Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-19T01:00:39Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-04-19T01:00:39Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-04-19T01:00:39Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-19T01:00:39Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-19T01:00:39Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-04-19T01:00:39Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-04-19T01:00:39Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-04-19T01:00:39Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,0
2026-04-19T01:00:39Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-19T01:56:32Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-19T01:56:32Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-19T01:56:32Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-19T01:56:32Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-04-19T01:56:32Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-19T01:56:32Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-19T01:56:32Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-04-19T01:56:32Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-04-19T01:56:32Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-19T01:56:32Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-19T01:56:32Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-04-19T01:56:32Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-04-19T01:56:32Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-19T01:56:32Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-04-19T01:56:32Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-04-19T01:56:32Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-19T01:56:32Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,0
2026-04-19T01:56:32Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-19T03:14:55Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-04-19T03:14:55Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-19T03:14:55Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-19T03:14:55Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-04-19T03:14:55Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-19T03:14:55Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-04-19T03:14:55Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-19T03:14:55Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,0
2026-04-19T03:14:55Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-19T03:14:55Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-04-19T03:14:55Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-19T03:14:55Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-04-19T03:14:55Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-19T03:14:55Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
