timestamp,city,club,address,occupancy
2026-07-28T01:05:01Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-07-28T01:05:01Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-07-28T01:05:01Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-07-28T01:05:01Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-07-28T01:05:01Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-07-28T01:05:01Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-07-28T01:05:01Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,0
2026-07-28T01:05:01Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-07-28T01:05:01Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-07-28T01:05:01Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-07-28T01:05:01Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-28T01:05:01Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-07-28T01:05:01Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,100
2026-07-28T01:05:01Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-07-28T04:28:35Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,2
2026-07-28T04:28:35Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,10
2026-07-28T04:28:35Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,9
2026-07-28T04:28:35Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,4
2026-07-28T04:28:35Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,10
2026-07-28T04:28:35Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,17
2026-07-28T04:28:35Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,10
2026-07-28T04:28:35Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,5
2026-07-28T04:28:35Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,6
2026-07-28T04:28:35Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,6
2026-07-28T04:28:35Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,6
2026-07-28T04:28:35Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,6
2026-07-28T04:28:35Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,4
2026-07-28T04:28:35Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,7
2026-07-28T04:28:35Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-28T04:28:35Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,20
2026-07-28T04:28:35Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,5
2026-07-28T04:28:35Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,8
2026-07-28T04:28:35Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,6
2026-07-28T04:28:35Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,13
