timestamp,city,club,address,occupancy
2026-07-05T01:26:17Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-07-05T01:26:17Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-07-05T01:26:17Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-07-05T01:26:17Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-07-05T01:26:17Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,100
2026-07-05T01:26:17Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-07-05T01:26:17Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-07-05T01:26:17Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-07-05T01:26:17Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,100
2026-07-05T01:26:17Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-07-05T01:26:17Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-07-05T01:26:17Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-07-05T01:26:17Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-07-05T01:26:17Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-07-05T01:26:17Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-05T01:26:17Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-07-05T01:26:17Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-07-05T01:26:17Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,100
2026-07-05T01:26:17Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-07-05T05:41:16Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,4
2026-07-05T05:41:16Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,6
2026-07-05T05:41:16Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,3
2026-07-05T05:41:16Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-07-05T05:41:16Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,3
2026-07-05T05:41:16Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,5
2026-07-05T05:41:16Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,6
2026-07-05T05:41:16Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,3
2026-07-05T05:41:16Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,3
2026-07-05T05:41:16Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,4
2026-07-05T05:41:16Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-07-05T05:41:16Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,2
2026-07-05T05:41:16Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-07-05T05:41:16Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,4
2026-07-05T05:41:16Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-05T05:41:16Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,5
2026-07-05T05:41:16Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,2
2026-07-05T05:41:16Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,5
2026-07-05T05:41:16Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,4
