timestamp,city,club,address,occupancy
2026-08-03T22:27:35Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,3
2026-08-03T22:27:35Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,5
2026-08-03T22:27:35Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,6
2026-08-03T22:27:35Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,3
2026-08-03T22:27:35Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,5
2026-08-03T22:27:35Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,6
2026-08-03T22:27:35Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-08-03T22:27:35Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-08-03T22:27:35Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,2
2026-08-03T22:27:35Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,3
2026-08-03T22:27:35Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-03T22:27:35Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,8
2026-08-03T22:27:35Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,2
2026-08-03T22:27:35Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,4
2026-08-03T22:27:35Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,3
2026-08-03T23:39:54Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-08-03T23:39:54Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-08-03T23:39:54Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,3
2026-08-03T23:39:54Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-08-03T23:39:54Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-08-03T23:39:54Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-08-03T23:39:54Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,2
2026-08-03T23:39:54Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-08-03T23:39:54Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-08-03T23:39:54Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-08-03T23:39:54Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-08-03T23:39:54Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-08-03T23:39:54Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-08-03T23:39:54Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-08-03T23:39:54Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-03T23:39:54Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,3
2026-08-03T23:39:54Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-08-03T23:39:54Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-08-03T23:39:54Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,2
