timestamp,city,club,address,occupancy
2026-04-05T00:57:24Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-05T00:57:24Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-05T00:57:24Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-05T00:57:24Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-05T00:57:24Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,100
2026-04-05T00:57:24Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,100
2026-04-05T00:57:24Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,100
2026-04-05T00:57:24Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-04-05T00:57:24Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-04-05T00:57:24Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-04-05T00:57:24Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-05T00:57:24Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-04-05T00:57:24Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,100
2026-04-05T00:57:24Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-05T00:57:24Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-05T00:57:24Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-05T00:57:24Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-05T00:57:24Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-05T01:41:39Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-05T01:41:39Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,100
2026-04-05T01:41:39Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-05T01:41:39Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-04-05T01:41:39Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-05T01:41:39Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,100
2026-04-05T01:41:39Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,100
2026-04-05T01:41:39Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,0
2026-04-05T01:41:39Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-05T01:41:39Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-05T01:41:39Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-04-05T01:41:39Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-04-05T01:41:39Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-05T01:41:39Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-05T01:41:39Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-05T01:41:39Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-05T01:41:39Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-05T01:41:39Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,100
2026-04-05T02:42:07Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,0
2026-04-05T02:42:07Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,0
2026-04-05T02:42:07Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-05T02:42:07Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-05T02:42:07Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-05T02:42:07Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-05T02:42:07Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-05T02:42:07Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-05T02:42:07Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-04-05T02:42:07Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-05T02:42:07Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-04-05T02:42:07Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-05T02:42:07Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-05T02:42:07Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-05T02:42:07Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-04-05T02:42:07Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-05T02:42:07Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-05T02:42:07Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-05T03:47:43Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-04-05T03:47:43Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-04-05T03:47:43Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-05T03:47:43Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-04-05T03:47:43Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-05T03:47:43Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,2
2026-04-05T03:47:43Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,2
2026-04-05T03:47:43Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,2
2026-04-05T03:47:43Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-04-05T03:47:43Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-04-05T03:47:43Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-04-05T03:47:43Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-04-05T03:47:43Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-04-05T03:47:43Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-04-05T03:47:43Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,2
2026-04-05T03:47:43Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-04-05T03:47:43Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-05T03:47:43Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-04-05T04:54:12Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,2
2026-04-05T04:54:12Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,5
2026-04-05T04:54:12Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-04-05T04:54:12Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,2
