timestamp,city,club,address,occupancy
2026-05-16T00:04:17Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-05-16T00:04:17Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,3
2026-05-16T00:04:17Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,3
2026-05-16T00:04:17Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,100
2026-05-16T00:04:17Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-05-16T00:04:17Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-05-16T00:04:17Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-05-16T00:04:17Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-05-16T00:04:17Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-05-16T00:04:17Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-05-16T00:04:17Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,2
2026-05-16T00:04:17Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-05-16T01:08:11Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-05-16T01:08:11Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-05-16T01:08:11Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-05-16T01:08:11Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-05-16T01:08:11Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-05-16T01:08:11Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-05-16T01:08:11Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-05-16T01:08:11Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-05-16T01:08:11Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-05-16T01:08:11Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-05-16T01:08:11Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-05-16T01:08:11Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-05-16T01:08:11Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-05-16T01:08:11Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-05-16T01:08:11Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-05-16T01:08:11Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-05-16T01:08:11Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-05-16T01:08:11Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-05-16T01:56:52Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-05-16T01:56:52Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-05-16T01:56:52Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-05-16T01:56:52Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-05-16T01:56:52Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-05-16T01:56:52Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-05-16T01:56:52Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,100
2026-05-16T01:56:52Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-05-16T01:56:52Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-05-16T01:56:52Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-05-16T01:56:52Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,0
2026-05-16T01:56:52Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-05-16T03:17:41Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,0
2026-05-16T03:17:41Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-05-16T03:17:41Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-05-16T03:17:41Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-05-16T03:17:41Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-05-16T03:17:41Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,3
2026-05-16T03:17:41Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,2
2026-05-16T03:17:41Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-05-16T03:17:41Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-05-16T03:17:41Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-05-16T03:17:41Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-05-16T03:17:41Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-05-16T03:17:41Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-05-16T03:17:41Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,2
