timestamp,city,club,address,occupancy
2026-03-24T00:32:18Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-03-24T00:32:18Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-03-24T00:32:18Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-03-24T00:32:18Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-03-24T00:32:18Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-03-24T00:32:18Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-03-24T00:32:18Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,100
2026-03-24T00:32:18Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-03-24T00:32:18Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-03-24T00:32:18Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-03-24T00:32:18Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-03-24T00:32:18Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-03-24T00:32:18Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,100
2026-03-24T00:32:18Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-03-24T00:32:18Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-03-24T00:32:18Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-03-24T00:32:18Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-03-24T00:32:18Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-03-24T01:11:56Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-03-24T01:11:56Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-03-24T01:11:56Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-03-24T01:11:56Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-03-24T01:11:56Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-03-24T01:11:56Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-03-24T01:11:56Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,100
2026-03-24T01:11:56Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-03-24T01:11:56Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-03-24T01:11:56Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-03-24T01:11:56Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
