timestamp,city,club,address,occupancy
2026-07-12T01:13:14Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-07-12T01:13:14Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-07-12T01:13:14Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-07-12T01:13:14Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-07-12T01:13:14Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,100
2026-07-12T01:13:14Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-07-12T01:13:14Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-07-12T01:13:14Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-07-12T01:13:14Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-07-12T01:13:14Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-07-12T01:13:14Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-12T01:13:14Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-07-12T01:13:14Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-07-12T01:13:14Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-07-12T04:42:12Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-07-12T04:42:12Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,2
2026-07-12T04:42:12Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-07-12T04:42:12Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-07-12T04:42:12Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,3
2026-07-12T04:42:12Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,4
2026-07-12T04:42:12Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,3
2026-07-12T04:42:12Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,2
2026-07-12T04:42:12Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,3
2026-07-12T04:42:12Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-07-12T04:42:12Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-07-12T04:42:12Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-07-12T04:42:12Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-07-12T04:42:12Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,2
2026-07-12T04:42:12Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-12T04:42:12Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,3
2026-07-12T04:42:12Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-07-12T04:42:12Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,5
2026-07-12T04:42:12Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,2
2026-07-12T07:17:31Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,4
2026-07-12T07:17:31Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,11
2026-07-12T07:17:31Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,6
2026-07-12T07:17:31Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,10
2026-07-12T07:17:31Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,14
2026-07-12T07:17:31Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,20
2026-07-12T07:17:31Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,7
2026-07-12T07:17:31Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,3
2026-07-12T07:17:31Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,9
2026-07-12T07:17:31Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,9
2026-07-12T07:17:31Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,14
2026-07-12T07:17:31Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,4
2026-07-12T07:17:31Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,8
2026-07-12T07:17:31Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,11
2026-07-12T07:17:31Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-12T07:17:31Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,10
2026-07-12T07:17:31Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,13
2026-07-12T07:17:31Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,8
2026-07-12T07:17:31Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,11
2026-07-12T07:17:31Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,17
