timestamp,city,club,address,occupancy
2026-08-19T01:45:14Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,100
2026-08-19T01:45:14Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-08-19T01:45:14Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-08-19T01:45:14Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-08-19T01:45:14Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-08-19T01:45:14Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,0
2026-08-19T01:45:14Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-08-19T01:45:14Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-08-19T01:45:14Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,100
2026-08-19T01:45:14Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-19T01:45:14Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,0
2026-08-19T01:45:14Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,1
2026-08-19T01:45:14Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,0
2026-08-19T01:45:14Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-08-19T02:57:38Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,0
2026-08-19T02:57:38Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,5
2026-08-19T02:57:38Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-08-19T02:57:38Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-08-19T02:57:38Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,3
2026-08-19T02:57:38Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,5
2026-08-19T02:57:38Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,2
2026-08-19T02:57:38Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,2
2026-08-19T02:57:38Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-08-19T02:57:38Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-08-19T02:57:38Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,1
2026-08-19T02:57:38Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-08-19T02:57:38Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-08-19T02:57:38Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,3
2026-08-19T02:57:38Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-19T02:57:38Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,4
2026-08-19T02:57:38Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,3
2026-08-19T02:57:38Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,2
2026-08-19T02:57:38Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,2
2026-08-19T03:51:58Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,3
2026-08-19T03:51:58Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,8
2026-08-19T03:51:58Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,4
2026-08-19T03:51:58Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-08-19T03:51:58Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,7
2026-08-19T03:51:58Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,11
2026-08-19T03:51:58Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,6
2026-08-19T03:51:58Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,3
2026-08-19T03:51:58Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,4
2026-08-19T03:51:58Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,3
2026-08-19T03:51:58Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,5
2026-08-19T03:51:58Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,4
2026-08-19T03:51:58Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,2
2026-08-19T03:51:58Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,6
2026-08-19T03:51:58Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-19T03:51:58Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,14
2026-08-19T03:51:58Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,7
2026-08-19T03:51:58Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,5
2026-08-19T03:51:58Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,5
2026-08-19T04:37:25Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,4
2026-08-19T04:37:25Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,13
2026-08-19T04:37:25Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,6
2026-08-19T04:37:25Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,1
2026-08-19T04:37:25Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,10
2026-08-19T04:37:25Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,26
2026-08-19T04:37:25Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,6
2026-08-19T04:37:25Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,7
2026-08-19T04:37:25Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,7
2026-08-19T04:37:25Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,6
2026-08-19T04:37:25Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,7
2026-08-19T04:37:25Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,7
2026-08-19T04:37:25Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,5
2026-08-19T04:37:25Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,10
2026-08-19T04:37:25Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-08-19T04:37:25Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,21
2026-08-19T04:37:25Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,10
2026-08-19T04:37:25Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,8
